ASSET ID,FEATURE TYPE,DIVISION NAME,LOCATION NAME,Location 1
TABL714,TABLE,COREE (RURAL),,"(-35.327026, 148.939888)"
TABL715,TABLE,COREE (RURAL),,"(-35.327441, 148.938846)"
TABL718,TABLE,COREE (RURAL),,"(-35.326166, 148.945844)"
TABL721,TABLE,COREE (RURAL),,"(-35.326307, 148.939689)"
TABL723,TABLE,COREE (RURAL),,"(-35.325925, 148.946763)"
TABL746,TABLE,COREE (RURAL),,"(-35.243739, 148.950875)"
TABL749,TABLE,COREE (RURAL),,"(-35.244338, 148.951022)"
TABL760,TABLE,COREE (RURAL),,"(-35.245619, 148.951658)"
TABL763,TABLE,COREE (RURAL),,"(-35.245005, 148.951499)"
TABL764,TABLE,COREE (RURAL),,"(-35.244354, 148.951089)"
TABL765,TABLE,COREE (RURAL),,"(-35.244801, 148.951444)"
TABL766,TABLE,COREE (RURAL),,"(-35.244723, 148.951048)"
TABL770,TABLE,COREE (RURAL),,"(-35.244880, 148.951481)"
TABL775,TABLE,COREE (RURAL),,"(-35.326839, 148.940649)"
TABL776,TABLE,COREE (RURAL),,"(-35.326888, 148.940052)"
TABL777,TABLE,COREE (RURAL),,"(-35.326589, 148.940602)"
TABL780,TABLE,COREE (RURAL),,"(-35.326176, 148.946864)"
SEAT3778,SEAT,COTTER RIVER,STONEY CREEK NATURE RESERVE,"(-35.318196, 148.949470)"
TABL751,TABLE,COTTER RIVER,,"(-35.490960, 148.765196)"
SEAT3780,SEAT,COTTER RIVER,THE AVENUE,"(-35.325546, 148.939617)"
SEAT3781,SEAT,COTTER RIVER,COTTER BEND,"(-35.327969, 148.939673)"
SEAT3782,SEAT,COTTER RIVER,COTTER BEND,"(-35.328000, 148.938113)"
SEAT3783,SEAT,COTTER RIVER,COTTER BEND,"(-35.327527, 148.938477)"
SEAT3784,SEAT,COTTER RIVER,COTTER BEND,"(-35.326897, 148.938951)"
SEAT3785,SEAT,COTTER RIVER,MT FRANKLIN,"(-35.490972, 148.765270)"
SEAT3769,SEAT,COTTER RIVER,MT MACDONALD,"(-35.314527, 148.940302)"
SEAT3770,SEAT,COTTER RIVER,THE AVENUE,"(-35.324025, 148.941346)"
SEAT3771,SEAT,COTTER RIVER,THE AVENUE,"(-35.323747, 148.941587)"
SEAT3772,SEAT,COTTER RIVER,THE AVENUE,"(-35.323415, 148.941882)"
SEAT3773,SEAT,COTTER RIVER,THE AVENUE,"(-35.323014, 148.942198)"
SEAT3774,SEAT,COTTER RIVER,THE AVENUE,"(-35.323621, 148.941445)"
SEAT3775,SEAT,COTTER RIVER,THE AVENUE,"(-35.323791, 148.941179)"
SEAT3776,SEAT,COTTER RIVER,THE AVENUE,"(-35.323759, 148.941159)"
SEAT3777,SEAT,COTTER RIVER,THE AVENUE,"(-35.323885, 148.941121)"
TABL833,TABLE,COTTER RIVER,,"(-35.490958, 148.765234)"
TABL837,TABLE,COTTER RIVER,,"(-35.338465, 148.914612)"
TABL694,TABLE,COTTER RIVER,,"(-35.386818, 148.804475)"
TABL697,TABLE,COTTER RIVER,,"(-35.387663, 148.804066)"
TABL750,TABLE,COTTER RIVER,,"(-35.490697, 148.765458)"
TABL696,TABLE,COTTER RIVER,,"(-35.387274, 148.804332)"
TABL735,TABLE,COTTER RIVER,,"(-35.387611, 148.804145)"
TABL623,TABLE,COTTER RIVER,,"(-35.490967, 148.765137)"
TABL678,TABLE,COTTER RIVER,,"(-35.338760, 148.914544)"
TABL695,TABLE,COTTER RIVER,,"(-35.317892, 148.859341)"
TABL716,TABLE,COTTER RIVER,,"(-35.338400, 148.914835)"
SEAT3779,SEAT,COTTER RIVER,THE AVENUE,"(-35.326442, 148.938527)"
SEAT4022,SEAT,CRACE,STOWPORT AVENUE PEDESTRIAN PARKLAND,"(-35.202632, 149.105647)"
SEAT4023,SEAT,CRACE,STOWPORT AVENUE PEDESTRIAN PARKLAND,"(-35.202644, 149.105688)"
SEAT4024,SEAT,CRACE,STOWPORT AVENUE PEDESTRIAN PARKLAND,"(-35.202708, 149.105600)"
SEAT4025,SEAT,CRACE,STOWPORT AVENUE PEDESTRIAN PARKLAND,"(-35.202727, 149.105664)"
SEAT4026,SEAT,CRACE,STOWPORT AVENUE NEIGHBOURHOOD PARK,"(-35.202429, 149.104694)"
SEAT4027,SEAT,CRACE,STOWPORT AVENUE NEIGHBOURHOOD PARK,"(-35.202449, 149.104760)"
SEAT4028,SEAT,CRACE,STOWPORT AVENUE PEDESTRIAN PARKLAND,"(-35.202099, 149.103814)"
SEAT4029,SEAT,CRACE,STOWPORT AVENUE PEDESTRIAN PARKLAND,"(-35.202117, 149.103878)"
SEAT4030,SEAT,CRACE,STOWPORT AVENUE PEDESTRIAN PARKLAND,"(-35.202165, 149.103785)"
SEAT4031,SEAT,CRACE,STOWPORT AVENUE PEDESTRIAN PARKLAND,"(-35.202184, 149.103849)"
SEAT3948,SEAT,CRACE,PARILA STREET ROAD VERGE,"(-35.201664, 149.104994)"
SEAT3949,SEAT,CRACE,TAPLOW STREET ROAD VERGE,"(-35.201407, 149.104234)"
SEAT3950,SEAT,CRACE,TAPLOW STREET ROAD VERGE,"(-35.201353, 149.104102)"
SEAT3951,SEAT,CRACE,ERROL STREET ROAD VERGE,"(-35.200374, 149.105562)"
SEAT3952,SEAT,CRACE,DOBKIN STREET ROAD VERGE,"(-35.200157, 149.104787)"
SEAT3953,SEAT,CRACE,DOBKIN STREET ROAD VERGE,"(-35.200104, 149.104655)"
SEAT3954,SEAT,CRACE,CHANCE STREET ROAD VERGE,"(-35.199879, 149.103853)"
SEAT3955,SEAT,CRACE,CHANCE STREET ROAD VERGE,"(-35.199826, 149.103719)"
SEAT4096,SEAT,CRACE,MEDHURST CRESCENT NEIGHBOURHOOD PARK,"(-35.197341, 149.106982)"
SEAT4097,SEAT,CRACE,MEDHURST CRESCENT NEIGHBOURHOOD PARK,"(-35.197325, 149.107031)"
SEAT4098,SEAT,CRACE,MEDHURST CRESCENT NEIGHBOURHOOD PARK,"(-35.197467, 149.107219)"
SEAT4099,SEAT,CRACE,MEDHURST CRESCENT NEIGHBOURHOOD PARK,"(-35.197432, 149.107271)"
SEAT4100,SEAT,CRACE,MEDHURST CRESCENT NEIGHBOURHOOD PARK,"(-35.197364, 149.107235)"
SEAT3219,SEAT,CURTIN,CURTIN SHOPPING CENTRE,"(-35.325098, 149.081753)"
TABL556,TABLE,CURTIN,LADY DENMAN DRIVE PEDESTRIAN PARKLAND,"(-35.300473, 149.073315)"
SEAT3128,SEAT,CURTIN,CURTIN SHOPPING CENTRE,"(-35.325003, 149.082854)"
SEAT3127,SEAT,CURTIN,CURTIN SHOPPING CENTRE,"(-35.324979, 149.082341)"
SEAT3129,SEAT,CURTIN,CURTIN SHOPPING CENTRE,"(-35.324969, 149.082787)"
SEAT3130,SEAT,CURTIN,CURTIN SHOPPING CENTRE,"(-35.325009, 149.082796)"
SEAT3131,SEAT,CURTIN,CURTIN SHOPPING CENTRE,"(-35.325243, 149.082798)"
SEAT3133,SEAT,CURTIN,CURTIN SHOPIING CENTRE,"(-35.325269, 149.082552)"
SEAT3134,SEAT,CURTIN,CURTIN SHOPPING CENTRE,"(-35.325374, 149.082494)"
SEAT3135,SEAT,CURTIN,PHILP PLACE NEIGBOURHOOD PARK,"(-35.326466, 149.080559)"
SEAT3136,SEAT,CURTIN,PHILP PLACE NEIGHBOURHOOD PARK,"(-35.326462, 149.080596)"
SEAT3337,SEAT,CURTIN,CURTIN SHOPPING CENTRE,"(-35.325014, 149.082356)"
SEAT3338,SEAT,CURTIN,CURTIN SHOPPING CENTRE,"(-35.324974, 149.082392)"
SEAT1055,SEAT,CURTIN,CURTIN SHOPPING CENTRE,"(-35.325519, 149.082760)"
SEAT1056,SEAT,CURTIN,CURTIN SHOPPING CENTRE,"(-35.325263, 149.082483)"
SEAT1057,SEAT,CURTIN,CURTIN SHOPPING CENTRE,"(-35.325258, 149.082514)"
SEAT1058,SEAT,CURTIN,CURTIN SHOPPING CENTRE,"(-35.325280, 149.082513)"
SEAT1059,SEAT,CURTIN,CURTIN SHOPPING CENTRE,"(-35.325281, 149.082482)"
SEAT1060,SEAT,CURTIN,CURTIN SHOPPING CENTRE,"(-35.325357, 149.082519)"
SEAT1061,SEAT,CURTIN,CURTIN SHOPPING CENTRE,"(-35.325352, 149.082547)"
SEAT1062,SEAT,CURTIN,CURTIN SHOPPING CENTRE,"(-35.325379, 149.082555)"
SEAT1063,SEAT,CURTIN,CURTIN SHOPPING CENTRE,"(-35.325384, 149.082526)"
SEAT1064,SEAT,CURTIN,CURTIN SHOPPING CENTRE,"(-35.324952, 149.082203)"
SEAT1065,SEAT,CURTIN,CURTIN SHOPPING CENTRE,"(-35.324973, 149.082283)"
SEAT1066,SEAT,CURTIN,CURTIN SHOPPING CENTRE,"(-35.324924, 149.082232)"
SEAT1068,SEAT,CURTIN,STOREY STREET - PEDESTRIAN PARKLAND,"(-35.321568, 149.080296)"
SEAT1069,SEAT,CURTIN,STOREY STREET - PEDESTRIAN PARKLAND,"(-35.321524, 149.080224)"
SEAT1071,SEAT,CURTIN,DENHAM PLACE - PEDESTRIAN PARKLAND,"(-35.316990, 149.077040)"
SEAT1072,SEAT,CURTIN,DENHAM PLACE - PEDESTRIAN PARKLAND,"(-35.316923, 149.077035)"
SEAT1079,SEAT,CURTIN,DENHAM PLACE - PEDESTRIAN PARKLAND,"(-35.326716, 149.071324)"
SEAT1080,SEAT,CURTIN,DENHAM PLACE - PEDESTRIAN PARKLAND,"(-35.326559, 149.075237)"
SEAT1082,SEAT,CURTIN,FARNELL PLACE - NEIGHBOURHOOD PARK,"(-35.320690, 149.074471)"
SEAT1083,SEAT,CURTIN,NELSON PLACE - PEDESTRIAN PARKLAND,"(-35.326364, 149.077684)"
SEAT1084,SEAT,CURTIN,PHILP PLACE - NEIGHBOURHOOD PARK,"(-35.326032, 149.078901)"
SEAT1029,SEAT,CURTIN,BAVIN STREET - PEDESTRIAN PARKLAND,"(-35.333814, 149.074846)"
SEAT1030,SEAT,CURTIN,DAGLISH STREET - NEIGHBOURHOOD PARK,"(-35.332571, 149.076592)"
SEAT1031,SEAT,CURTIN,DAGLISH STREET - NEIGHBOURHOOD PARK,"(-35.332578, 149.076459)"
SEAT1032,SEAT,CURTIN,LEAKE PLACE - PEDESTRIAN PARKLAND,"(-35.331755, 149.077426)"
SEAT1034,SEAT,CURTIN,COLEBATCH PLACE - PEDESTRIAN PARKLAND,"(-35.328890, 149.079410)"
SEAT1035,SEAT,CURTIN,COLEBATCH PLACE - PEDESTRIAN PARKLAND,"(-35.328603, 149.079588)"
SEAT1036,SEAT,CURTIN,COLEBATCH PLACE - PEDESTRIAN PARKLAND,"(-35.328028, 149.079977)"
SEAT1038,SEAT,CURTIN,MACALISTER CRESCENT - PEDESTRIAN PARKLAND,"(-35.331628, 149.081886)"
SEAT1040,SEAT,CURTIN,HOLMAN STREET - PEDESTRIAN PARKLAND,"(-35.332862, 149.083555)"
SEAT1043,SEAT,CURTIN,CARRUTHERS STREET - PEDESTRIAN PARKLAND,"(-35.324211, 149.083322)"
SEAT1044,SEAT,CURTIN,CARRUTHERS STREET - PEDESTRIAN PARKLAND,"(-35.324204, 149.082975)"
SEAT1045,SEAT,CURTIN,CARRUTHERS STREET - PEDESTRIAN PARKLAND,"(-35.324130, 149.083353)"
SEAT1046,SEAT,CURTIN,MORGAN PLACE - NEIGHBOURHOOD PARK,"(-35.321038, 149.084110)"
SEAT1047,SEAT,CURTIN,MORGAN PLACE - NEIGHBOURHOOD PARK,"(-35.320781, 149.083831)"
SEAT1048,SEAT,CURTIN,MORGAN PLACE - NEIGHBOURHOOD PARK,"(-35.320607, 149.084010)"
SEAT1049,SEAT,CURTIN,CURTIN SHOPPING CENTRE,"(-35.326225, 149.082596)"
SEAT3893,SEAT,CURTIN,YARRA GEN PEDESTRIAN PARKLAND,"(-35.335918, 149.084694)"
TABL425,TABLE,CURTIN,CURTIN SHOPPING CENTRE,"(-35.325273, 149.082620)"
TABL426,TABLE,CURTIN,CURTIN SHOPPING CENTRE,"(-35.325257, 149.082591)"
TABL554,TABLE,CURTIN,LADY DENMAN DRIVE PEDESTRIAN PARKLAND,"(-35.300493, 149.073191)"
TABL555,TABLE,CURTIN,LADY DENMAN DRIVE PEDESTRIAN PARKLAND,"(-35.300441, 149.073233)"
SEAT4042,SEAT,CURTIN,MORGAN PLACE NEIGHBOURHOOD PARK,"(-35.320884, 149.084384)"
TABL222,TABLE,DEAKIN,DENISON STREET - PEDESTRIAN PARKLAND,"(-35.318105, 149.095349)"
SEAT2585,SEAT,DEAKIN,BEDFORD STREET - NEIGHBOURHOOD PARK,"(-35.317346, 149.110872)"
TABL229,TABLE,DEAKIN,DEAKIN SHOPPING CENTRE,"(-35.314625, 149.107867)"
TABL230,TABLE,DEAKIN,BEDFORD STREET - NEIGHBOURHOOD PARK,"(-35.319144, 149.114290)"
TABL231,TABLE,DEAKIN,BEDFORD STREET - NEIGHBOURHOOD PARK,"(-35.318895, 149.112944)"
TABL232,TABLE,DEAKIN,BEDFORD STREET - NEIGHBOURHOOD PARK,"(-35.318191, 149.112182)"
TABL233,TABLE,DEAKIN,BEDFORD STREET - NEIGHBOURHOOD PARK,"(-35.318164, 149.112090)"
TABL500,TABLE,DEAKIN,BEDFORD STREET - NEIGHBOURHOOD PARK,"(-35.318143, 149.111948)"
TABL508,TABLE,DEAKIN,DENISON STREET - PEDESTRIAN PARKLAND,"(-35.318080, 149.096191)"
SEAT4083,SEAT,DEAKIN,DEAKIN SHOPPING CENTRE,"(-35.315104, 149.108201)"
SEAT3420,SEAT,DEAKIN,HANNAH PLACE - PEDESTRIAN PARKLAND,"(-35.315931, 149.106745)"
SEAT3421,SEAT,DEAKIN,MAKIN PLACE PEDESTRIAN PARKLAND,"(-35.321199, 149.093028)"
SEAT3422,SEAT,DEAKIN,DEAKIN SHOPS,"(-35.314855, 149.108064)"
SEAT3423,SEAT,DEAKIN,DEAKIN SHOPS,"(-35.314717, 149.107722)"
SEAT3424,SEAT,DEAKIN,DEAKIN SHOPS,"(-35.314669, 149.107695)"
SEAT2557,SEAT,DEAKIN,BEDFORD STREET - NEIGHBOURHOOD PARK,"(-35.318177, 149.112489)"
SEAT2559,SEAT,DEAKIN,THESIGER COURT - PEDESTRIAN PARKLAND,"(-35.317633, 149.094876)"
SEAT2560,SEAT,DEAKIN,THESIGER COURT - PEDESTRIAN PARKLAND,"(-35.317725, 149.094902)"
SEAT2561,SEAT,DEAKIN,GEILS COURT - PEDESTRIAN PARKLAND,"(-35.315678, 149.097545)"
SEAT2573,SEAT,DEAKIN,LAWLEY STREET - NEIGHBOURHOOD PARK,"(-35.318958, 149.100453)"
SEAT2574,SEAT,DEAKIN,LAWLEY STREET - NEIGHBOURHOOD PARK,"(-35.318950, 149.101095)"
SEAT2575,SEAT,DEAKIN,LAWLEY PLACE - ROAD MEDIAN,"(-35.320930, 149.101131)"
SEAT2578,SEAT,DEAKIN,DEAKIN SHOPPING CENTRE,"(-35.314771, 149.107990)"
SEAT2579,SEAT,DEAKIN,BEDFORD STREET - NEIGHBOURHOOD PARK,"(-35.318036, 149.113810)"
SEAT2580,SEAT,DEAKIN,BEDFORD STREET - NEIGHBOURHOOD PARK,"(-35.318951, 149.113539)"
SEAT2581,SEAT,DEAKIN,BEDFORD STREET - NEIGHBOURHOOD PARK,"(-35.318844, 149.113186)"
SEAT2583,SEAT,DEAKIN,BEDFORD STREET - NEIGHBOURHOOD PARK,"(-35.317834, 149.112048)"
SEAT2584,SEAT,DEAKIN,BEDFORD STREET - NEIGHBOURHOOD PARK,"(-35.317899, 149.111495)"
TABL223,TABLE,DEAKIN,THESIGER COURT - PEDESTRIAN PARKLAND,"(-35.317790, 149.094842)"
SEAT3810,SEAT,DICKSON,DUTTON STREET NEIGHBOURHOOD PARK,"(-35.252815, 149.149162)"
SEAT1399,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.249479, 149.139282)"
SEAT1400,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.249556, 149.139711)"
SEAT1401,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.249740, 149.139613)"
SEAT1403,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.250153, 149.139913)"
SEAT1404,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.249819, 149.139193)"
SEAT1405,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.249771, 149.139286)"
SEAT1406,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.249833, 149.139445)"
SEAT1433,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.249844, 149.136834)"
SEAT1436,SEAT,DICKSON,ANTILL STREET - ROAD VERGE,"(-35.248768, 149.144513)"
SEAT1440,SEAT,DICKSON,DUTTON STREET - NEIGHBOURHOOD PARK,"(-35.252494, 149.148860)"
SEAT1442,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.249850, 149.139115)"
SEAT1443,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.249878, 149.139099)"
SEAT1444,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.250307, 149.140048)"
SEAT1445,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.250385, 149.139994)"
SEAT1446,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.250468, 149.139947)"
SEAT1447,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.250452, 149.139558)"
SEAT1448,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.250415, 149.139607)"
SEAT1449,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.250478, 149.139658)"
SEAT1450,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.250441, 149.139696)"
SEAT1451,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.250229, 149.139036)"
SEAT1452,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.250252, 149.139094)"
SEAT1453,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.250177, 149.138902)"
SEAT1454,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.250208, 149.138987)"
SEAT1455,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.250070, 149.139298)"
SEAT1456,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.250060, 149.139348)"
SEAT1457,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.250151, 149.139345)"
SEAT1458,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.250114, 149.139383)"
SEAT1459,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.250164, 149.139384)"
SEAT1460,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.250171, 149.139528)"
SEAT1461,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.250209, 149.139579)"
SEAT1462,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.250211, 149.139540)"
SEAT1463,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.250196, 149.139640)"
SEAT1464,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.250211, 149.139601)"
SEAT1465,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.250711, 149.135975)"
SEAT1466,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.250676, 149.135891)"
SEAT1467,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.250749, 149.135876)"
SEAT1473,SEAT,DICKSON,MOTOR REGISTRY BUILDING,"(-35.250022, 149.134571)"
SEAT1474,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.250108, 149.139826)"
SEAT1475,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.250149, 149.139910)"
SEAT1407,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.249915, 149.139194)"
SEAT1409,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.249940, 149.139261)"
SEAT1410,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.249912, 149.139364)"
SEAT1411,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.249965, 149.139359)"
SEAT1416,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.250417, 149.139273)"
SEAT1417,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.250409, 149.139307)"
SEAT1418,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.250432, 149.139315)"
SEAT1419,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.250441, 149.139281)"
SEAT1422,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.249518, 149.136493)"
SEAT1423,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.249516, 149.136525)"
SEAT1424,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.249493, 149.136557)"
SEAT1425,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.249444, 149.136508)"
SEAT1427,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.249468, 149.136683)"
SEAT1428,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.249493, 149.136671)"
SEAT1429,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.249533, 149.136688)"
SEAT1430,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.249793, 149.136630)"
SEAT1431,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.250486, 149.136521)"
SEAT1432,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.250695, 149.136494)"
SEAT3236,SEAT,DICKSON,DICKSON SHOPS,"(-35.249923, 149.139207)"
SEAT1396,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.249794, 149.138961)"
SEAT1397,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.249778, 149.138914)"
SEAT1398,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.249576, 149.139226)"
SEAT3878,SEAT,DOWNER,MELBA STREET NEIGHBOURHOOD PARK,"(-35.246394, 149.143331)"
SEAT1395,SEAT,DOWNER,BRADFIELD STREET - ROAD VERGE,"(-35.243416, 149.144548)"
TABL84,TABLE,DOWNER,DOWNER SHOPPING CENTRE,"(-35.245121, 149.144589)"
SEAT1394,SEAT,DOWNER,DUFFIELD PLACE - NEIGHBOURHOOD PARK,"(-35.244784, 149.149195)"
SEAT1393,SEAT,DOWNER,DUFFIELD PLACE - NEIGHBOURHOOD PARK,"(-35.244619, 149.149286)"
SEAT1392,SEAT,DOWNER,DUFFIELD PLACE - NEIGHBOURHOOD PARK,"(-35.244635, 149.148842)"
SEAT1391,SEAT,DOWNER,DUFFIELD PLACE - NEIGHBOURHOOD PARK,"(-35.244943, 149.148748)"
SEAT1386,SEAT,DOWNER,BERRY STREET - NEIGHBOURHOOD PARK,"(-35.246464, 149.138651)"
SEAT1385,SEAT,DOWNER,FENTON STREET - NEIGHBOURHOOD PARK,"(-35.242620, 149.140866)"
SEAT1384,SEAT,DOWNER,FENTON STREET - NEIGHBOURHOOD PARK,"(-35.242824, 149.140678)"
SEAT1381,SEAT,DOWNER,DOWNER SHOPPING CENTRE,"(-35.245006, 149.144526)"
SEAT1380,SEAT,DOWNER,DOWNER SHOPPING CENTRE,"(-35.245083, 149.144524)"
TABL424,TABLE,DUFFY,DUFFY SHOPPING CENTRE,"(-35.325315, 149.082428)"
SEAT1021,SEAT,DUFFY,GLENMAGGIE STREET - PEDESTRIAN PARKLAND,"(-35.336637, 149.032862)"
SEAT1019,SEAT,DUFFY,DUFFY PLACE - ROAD VERGE,"(-35.336616, 149.032744)"
SEAT1018,SEAT,DUFFY,DUFFY SHOPPING CENTRE,"(-35.336485, 149.032513)"
SEAT1017,SEAT,DUFFY,SOMERSET STREET - PEDESTRIAN PARKLAND,"(-35.335773, 149.027968)"
SEAT1016,SEAT,DUFFY,CARGELLIGO STREET - PEDESTRIAN PARKLAND,"(-35.334143, 149.030011)"
SEAT1014,SEAT,DUFFY,ROCKLANDS STREET - NEIGHBOURHOOD PARK,"(-35.331366, 149.037789)"
SEAT3339,SEAT,DUFFY,ROCKLANDS STREET - NEIGHBOURHOOD PARK,"(-35.331400, 149.037737)"
TABL423,TABLE,DUFFY,DUFFY SHOPPING CENTRE,"(-35.336624, 149.032794)"
SEAT1026,SEAT,DUFFY,MIRROOL STREET - NEIGHBOURHOOD PARK,"(-35.341351, 149.029956)"
SEAT1025,SEAT,DUFFY,KALLARA CLOSE - NEIGHBOURHOOD PARK,"(-35.340427, 149.037175)"
SEAT1024,SEAT,DUFFY,GLENMAGGIE STREET - PEDESTRIAN PARKLAND,"(-35.336900, 149.033015)"
SEAT1023,SEAT,DUFFY,GLENMAGGIE STREET - PEDESTRIAN PARKLAND,"(-35.336892, 149.032978)"
SEAT1022,SEAT,DUFFY,GLENMAGGIE STREET - PEDESTRIAN PARKLAND,"(-35.336534, 149.032838)"
SEAT1020,SEAT,DUFFY,DUFFY PLACE - ROAD VERGE,"(-35.336602, 149.032790)"
SEAT3416,SEAT,DUNLOP,MAG PLACE NEIGHBOURHOOD PARK,"(-35.191550, 149.032159)"
SEAT3417,SEAT,DUNLOP,MAG PLACE NEIGHBOURHOOD PARK,"(-35.191542, 149.032133)"
SEAT3604,SEAT,DUNLOP,JAMES HARRISON STREET PEDESTRIAN PARKLAND,"(-35.193350, 149.016956)"
SEAT3605,SEAT,DUNLOP,JAMES HARRISON STREET PEDESTRIAN PARKLAND,"(-35.192716, 149.017007)"
SEAT3603,SEAT,DUNLOP,JAMES HARRISON STREET NEIGHBOURHOOD PARK,"(-35.191201, 149.017076)"
SEAT3606,SEAT,DUNLOP,DECLARE  L_GEOM MDSYS.SDO_GEOMETRY; BEGIN   L_GEOM,"(-35.192365, 149.016998)"
SEAT3607,SEAT,DUNLOP,JAMES HARRISON STREET PEDESTRIAN PARKLAND,"(-35.192463, 149.016624)"
SEAT2989,SEAT,DUNLOP,BUNCLE PLACE NEIGHBOURHOOD PARK,"(-35.194224, 149.020005)"
TABL609,TABLE,DUNLOP,PERCY BEGG CIRCUIT NEIGHBOURHOOD PARK,"(-35.187919, 149.017883)"
TABL608,TABLE,DUNLOP,PERCY BEGG CIRCUIT NEIGHBOURHOOD PARK,"(-35.189739, 149.014991)"
TABL576,TABLE,DUNLOP,JAMES HARRISON STREET PEDESTRIAN PARK,"(-35.191002, 149.017020)"
TABL575,TABLE,DUNLOP,JAMES HARRISON STREET PEDESTRIAN PARK,"(-35.191344, 149.016586)"
TABL574,TABLE,DUNLOP,JAMES HARRISON STREET PEDESTRIAN PARK,"(-35.191415, 149.016763)"
TABL573,TABLE,DUNLOP,JAMES HARRISON STREET NEIGHBOURHOOD PARK,"(-35.191558, 149.017061)"
TABL572,TABLE,DUNLOP,JAMES HARRISON STREET NEIGHBOURHOOD PARK,"(-35.191468, 149.017220)"
SEAT3415,SEAT,DUNLOP,HANRAHAN CRESCENT NEIGHBOURHOOD PARK,"(-35.186138, 149.030920)"
SEAT3414,SEAT,DUNLOP,HANRAHAN CRESCENT NEIGHBOURHOOD PARK,"(-35.186140, 149.030886)"
SEAT3413,SEAT,DUNLOP,MARCHANT CIRCUIT PEDESTRIAN PARKLAND,"(-35.190722, 149.024637)"
SEAT3412,SEAT,DUNLOP,GOODHART CRESCENT PEDESTRIAN PARKLAND,"(-35.192819, 149.022797)"
SEAT3411,SEAT,DUNLOP,GOODHART CRESCENT PEDESTRIAN PARKLAND,"(-35.192862, 149.022968)"
